umap1,umap2
-0.35583282,7.2320714
-2.9966173,17.746082
-2.6894264,5.528919
3.0996144,-1.0572155
14.607501,11.189314
8.087886,10.508563
-5.176393,5.0870676
-2.4047732,8.693935
13.4532795,11.521397
-2.2625766,8.734684
8.745716,10.536089
2.3751917,13.823474
-2.2899015,5.6493077
13.951013,11.468145
14.024057,12.403424
13.994063,11.65604
14.171959,11.565304
15.251282,10.587614
-0.8583065,8.648556
-3.001735,18.35078
-4.575454,5.6598063
10.649119,11.800415
13.049921,12.209693
-1.416798,8.763309
8.843078,11.889872
7.3879433,5.076842
-0.30524448,8.280798
9.023356,11.111175
-3.8244894,4.8995113
4.2463384,5.5868177
7.812658,11.625953
13.207102,-2.8390026
14.04884,-2.7733226
5.3858347,8.614729
-4.6870008,5.768326
12.374419,-3.0006926
2.2969987,5.787532
13.547364,11.420885
7.6242986,-2.4410956
4.4646387,5.814873
0.09053103,7.299497
7.664711,-2.4828527
-3.315873,17.421743
13.528379,10.889379
10.1122875,12.130865
-0.8369583,7.8196926
2.8414066,13.417781
15.114955,11.652731
14.924598,11.577733
4.246849,5.5175357
-6.7716203,5.9105177
-1.4159616,5.594052
-3.8461018,5.710173
7.452192,5.0034304
-4.6352983,6.0757856
5.618432,8.817338
-2.3558972,9.759231
13.396197,12.57668
-1.4738481,8.137981
9.162398,12.110825
-3.3894567,5.1772614
-1.202837,8.594917
2.8261878,13.42886
9.95284,11.426842
-1.766347,8.819539
2.842811,6.0266824
9.994864,12.163771
-0.44255057,7.3260665
13.489164,11.640123
-2.0696099,9.536687
0.20375991,8.422775
-1.2620504,8.755098
-3.4208925,17.40589
-2.1474154,5.685442
5.00483,8.28933
-3.19363,17.630243
-1.0789708,9.314599
8.111231,10.956938
1.8653454,5.728208
4.529856,7.833814
11.086353,11.862545
7.8625836,11.226795
9.356327,12.196677
3.4268591,-1.3870493
9.7979965,12.304469
-2.2421355,9.667381
-1.5109482,8.790992
13.981347,12.26444
-1.2134767,5.6188793
13.44321,12.441007
8.071718,10.894952
13.863308,11.790933
0.13682847,8.216857
-3.6775832,6.027625
14.693686,12.172034
-2.5066364,8.627871
-5.4656696,5.2279034
10.443676,11.830928
7.5191956,-2.3362222
-1.6365454,11.485543
12.227567,-1.4267379
0.17790323,6.2685723
6.705627,5.13754
8.703666,10.479551
12.231435,-1.4083325
12.0854,-1.7905937
0.044796675,7.9413905
-1.8728068,5.4989963
10.247312,12.222433
13.90762,12.450341
8.330415,12.084091
-1.4444458,8.836729
-2.7944562,5.47538
-1.4808152,11.141132
0.26750225,7.7309647
-4.1568694,5.2262845
-1.0240916,8.821554
-4.059115,5.1597204
-2.953221,17.242586
-3.878897,4.8568916
-0.015195304,8.8782215
-1.3013315,11.016499
-7.012705,5.9291444
-4.142704,5.351806
-3.6368608,4.67665
13.461256,12.81611
-1.3360611,9.336249
-7.11607,5.928865
9.006756,12.125797
6.067764,5.963961
-4.751865,4.688985
9.341276,11.688286
6.1581035,9.332789
-3.2988298,5.387719
13.863138,12.219509
-5.128921,5.698259
8.161561,11.545266
15.072603,10.607592
8.325826,12.045193
-1.4812886,8.047775
3.8984423,5.3217597
-5.5101047,5.324324
14.2150345,-3.0383456
12.190089,-1.4483709
13.710811,12.664273
15.053991,11.934465
-3.029806,17.480825
-2.6277654,18.198614
5.7697845,8.892459
-2.6032104,9.520235
13.936299,-2.7366874
7.407786,10.301319
-0.1724095,7.6679893
8.681465,12.123555
15.150343,11.267722
-0.86154276,8.546018
3.925062,6.9670343
6.1886024,6.0220714
-3.5500362,5.2279897
-6.9011855,5.856585
-3.861591,5.3935604
-3.044663,18.042816
14.757112,10.994593
9.17092,11.786048
7.7229195,10.347884
-1.6261066,5.50388
7.5405827,4.7804675
4.762282,5.861596
-1.5588338,9.541739
-0.24893779,7.258329
14.388926,11.777761
15.030427,11.918007
14.4117775,11.221592
9.145441,10.643508
15.04179,10.952088
12.37986,12.004263
-7.0340753,5.81265
7.9714622,11.795981
-3.072759,17.82831
14.772703,11.931827
-0.03336628,7.508427
6.645772,9.703424
-2.9875715,18.11231
-7.0213323,5.951488
-5.3915997,5.1362715
-1.8455595,8.280454
5.8678083,9.035271
12.883195,11.721327
-2.931069,5.464855
-3.146344,17.949774
6.4518504,9.6361475
6.7692294,5.728096
14.205219,12.049943
6.2757926,5.5702085
6.835254,5.0196395
-2.7923574,17.930338
9.573931,11.417682
-3.7565637,5.8310347
0.08549045,6.1467366
13.604012,11.424697
-2.8198757,18.288513
15.013571,10.95
6.981689,5.1056676
-1.7504077,8.364655
-2.6821709,18.202785
-5.325772,5.90677
-1.3873053,9.507422
13.720226,-2.8613117
5.117448,6.1715655
14.227802,12.421154
-3.9824865,5.4598875
-1.6434454,8.495799
8.328031,10.544223
-0.38200426,7.337426
-0.46589026,7.4735236
-0.23989473,8.319873
7.0875354,9.815115
-3.5928035,5.4959817
-2.5330296,9.717745
2.3919425,13.807464
12.305114,-1.9617492
6.077314,9.27616
-1.0333512,8.561297
8.109666,11.674228
13.596023,11.885719
