vivae1,vivae2
-0.9258366,1.6944479
-0.4886173,2.027482
-0.990321,2.015
-0.09312404,1.999998
-1.8135322,-2.0025895
-1.1909037,1.8056567
2.5164537,2.9986699
0.1287865,2.6167374
-1.3776717,-1.8865484
-1.2762684,1.940862
1.0603551,0.18173775
3.7538,1.499861
-0.04143767,2.329778
0.12945433,2.0946977
-0.26592368,2.6332805
-0.9238793,1.2477963
0.123838775,2.6453571
0.00030967593,1.5536909
4.0095105,1.6821395
0.11216824,1.7650056
1.0104716,2.5370848
-0.29523295,-2.6044881
2.4560692,2.66932
-1.698827,1.4808238
-0.7706309,-0.41525307
0.3091386,-0.39152837
-1.1827642,2.141941
-1.3108094,1.4726075
-0.21850556,-0.6202364
-0.010131247,-1.4560463
-0.83915466,1.0115992
0.7743293,-0.62495625
0.18494755,1.8709329
2.0297003,-0.027730055
-0.32708305,-0.4225631
2.822716,1.4421856
-0.8281822,2.0605488
2.5446684,-2.6987166
-1.4415729,2.0387912
-1.0751116,-1.6327223
-0.9385516,1.7373564
3.0652347,-0.58621866
0.11717284,1.1739999
-0.8202456,1.3711871
-0.058234565,-0.6185123
1.3477653,2.177088
-0.7117238,-0.17486858
0.4581668,-0.24688536
-0.49952036,1.2401813
0.31987807,-0.2117877
1.8288319,-0.6527101
-0.9724923,1.3313894
-0.8197323,2.5720308
0.5046767,-0.014022954
-1.8201834,2.3970644
-0.71087474,-2.296489
-0.20432991,2.6306033
-1.1890804,-2.2037005
-1.5003062,-1.3283404
1.6985797,-0.1606634
-2.066475,-2.114353
-1.1136318,1.4107689
1.5304983,0.27692547
-0.43672508,-2.5263624
-1.795181,1.947097
1.5873685,-2.1041
-1.029296,1.557054
-1.7008945,2.2791307
1.4080311,-0.5266497
-1.1359195,-0.95356035
-1.0434356,-0.87773526
-2.5881112,-2.0353787
-1.0661863,1.9837176
0.04076405,-2.4886408
-0.878915,0.64796066
2.2113838,-1.4175667
-0.66600615,1.2552766
-1.8931158,1.6883624
-1.2560421,-1.91698
-0.5341885,-1.6581296
-0.47582257,0.8887979
-1.9883108,1.1376172
0.8269793,-0.39669627
0.0315948,1.8582007
2.1594965,1.8713754
-1.8304424,1.0858918
0.17301968,-0.40134194
2.8422668,0.101649046
-1.130387,-0.6941385
-0.3609689,1.7329402
1.4914156,3.0219724
2.8168116,-1.4341146
-1.0851789,1.3911768
-0.046721622,-1.8025838
0.78121245,1.4640669
0.24641705,2.404593
-1.2368426,-2.6689596
-0.5344195,1.4630289
-1.904276,-2.4434175
-1.1099747,-0.90022755
0.40342557,-0.1464848
-2.1041117,-2.2296765
-0.94544226,-0.5036508
2.0450556,-2.0475464
0.8100187,1.1865286
-0.26391602,2.1901002
0.6011446,0.862123
3.7463496,-0.34319612
-1.7814742,-3.4107757
-1.2617941,2.581367
-1.1296369,-2.064978
-1.5744939,1.6681777
-0.76496816,0.7458211
-0.07629264,1.3329934
-0.83406734,2.8281536
1.8177187,-0.101408064
-0.38361672,-0.8313217
-0.91254276,1.6392423
-0.92193913,1.5126961
-0.2848415,-2.658584
3.1167607,-1.8960931
-1.675557,2.4200907
2.4829576,0.19008821
-1.8477056,2.2630055
1.237686,2.6991444
-1.4113905,-2.4941359
-0.70138,-0.64270186
-1.0346684,-1.1959114
-1.6113201,1.2252451
0.06392398,-0.27559894
-1.3861682,-2.8229966
1.4437058,-1.6829063
-0.39225528,-1.3574008
-0.07655113,-2.4821854
-1.0235952,0.9696524
-1.0241891,3.0477169
0.10452331,-0.07297224
-1.4702741,2.188209
-0.18557444,-0.13110213
-0.24770549,2.8005967
-0.8366951,-1.5138352
-0.7348437,1.9024371
0.6323086,0.043025628
-1.4807147,-2.2433636
-0.18176758,-1.696969
-1.133552,2.3930044
-0.71280575,1.2690014
-0.67355216,-0.6466701
0.8142341,0.5494027
-0.9559687,1.5261742
1.1574993,-0.18943486
0.6087084,1.4314286
0.04668521,2.6725736
2.4607496,1.2283411
-0.72182846,1.6625904
2.4722462,1.3150829
0.9154264,0.8111242
0.6767675,1.4098759
0.026889764,1.1940398
3.6503735,0.36827415
-0.7511373,-0.4601778
-1.5223346,-1.1512505
0.5977524,0.92892003
1.9589055,-2.5857086
0.65865624,0.86792135
-0.23512161,2.3184593
-0.9301384,-3.130384
-2.1596591,2.662723
0.1181598,-1.0557185
3.28451,-1.8443671
0.6325248,0.9838604
-0.29752627,-2.1276703
-0.9355604,-2.9289005
-0.6956517,1.5325388
-0.63873416,-1.6654464
0.5894567,2.6063507
0.6300199,0.275685
-1.2956717,2.0440695
-0.9627978,3.1707492
-1.5459775,-2.6550047
3.5988202,-2.4629517
-0.787004,1.9420036
0.6923997,0.020386696
-1.362134,1.7922845
0.29415601,-0.7260499
0.38062513,1.1797789
2.5168083,-2.7485087
-1.8950391,-1.8561088
-0.61107165,1.6709356
0.068557926,1.5693941
3.0124907,1.7071817
1.9471998,1.7050261
0.76227766,1.3377372
1.2942535,2.0352323
-0.08504472,-2.9595702
-0.37809366,3.299453
-0.596337,2.4637356
-0.5010476,1.4895562
-2.004973,-1.8159426
4.4809556,-1.2784697
-1.5102843,2.4350097
1.0292008,1.2269973
-2.0445702,1.197453
-0.4534135,-2.4417562
-0.75011545,1.6286966
-0.24936134,-0.5489876
-0.03262563,2.67522
1.3746389,0.13785812
-1.7223885,-2.1812565
-0.5853501,-2.437161
-0.5031071,2.69544
3.4984276,-0.67177784
-0.73550934,1.6640978
1.7915173,0.4259238
-0.9253717,1.7632357
-0.09386211,-0.73536885
0.03280854,-0.2938152
-1.961873,-2.1298237
-0.4613437,3.0815072
-2.1193602,-2.0305827
-0.09004261,-0.33139297
1.275966,-1.7888719
3.1101003,-1.1617932
-0.28302258,-0.014514498
-1.4817667,2.0124156
-1.0403728,-1.696593
1.1333926,-0.88867676
0.11171649,-0.38996354
1.6922975,0.057626277
-1.7359469,1.7040075
3.101125,-0.91469836
1.6890066,0.4207069
1.077394,2.7777193
-1.6112074,-1.7356722
-2.0353687,-1.8931217
-1.6878403,-1.9241755
-0.68049335,-0.6256765
-0.52239126,0.75846815
1.4519951,-2.086079
0.9999153,-0.8748362
-0.89892143,-2.0093694
-0.45062,2.6515915
-1.9982588,2.0998733
0.6866561,1.7560532
-0.7940279,1.0021191
0.5229924,-0.005191192
-0.6593586,2.3725538
-1.2601315,0.66913474
0.8331134,-0.10986091
-1.5033724,0.82375705
0.1586498,2.2161946
0.65542805,1.7376026
-0.40062547,-0.2948597
-1.1421868,1.6111015
-1.280945,-1.8505354
2.4934921,1.2594473
-1.0207009,1.806898
0.30368596,-0.22184388
-1.3105301,0.8851253
-0.5177078,-1.737763
0.16832432,-0.83224094
-0.11675263,-0.77705026
0.24559817,-0.0204186
-0.2441765,1.6774368
-0.82770133,2.0484426
-0.3472596,-2.3967364
-0.34948957,2.844445
-0.17008603,-2.0771105
1.4964764,2.2472727
0.8152343,-2.0112498
-0.5150945,2.2502198
-0.05643093,-2.045755
-1.8806651,-1.8551672
0.9761439,-1.3775921
0.103358194,2.3924987
-0.73628205,1.1782546
-0.44403046,-0.6970674
0.35630283,-0.28679842
2.2496343,-2.5987008
-0.7125323,2.0748484
-0.8501862,-1.7597222
-1.2966939,-1.8957053
-0.8871065,2.8834188
2.473612,2.6726797
0.9835965,1.1267403
2.5050247,1.5069379
-0.6661153,1.4857252
0.582668,-0.016631119
-0.12936804,2.2189476
-0.22812897,-0.22400819
-0.80777806,-1.1322212
-0.74926525,0.9452497
3.2414377,0.2731992
-1.2232344,1.6308203
-0.6498801,1.378363
-1.3962909,2.0940492
-1.1280626,-0.64499366
1.8550826,-2.3966653
1.6489035,-0.32646108
-0.12493429,-0.30903685
0.5809319,1.5718099
-0.38470563,0.6570071
-1.2133116,-1.6344382
-0.43932062,-0.35423887
-0.38131812,-0.59183216
0.045349177,-0.71424496
-0.6328191,-2.1688397
-0.509009,-0.71655726
-1.0800935,3.2482817
-0.82232624,-2.0189548
-0.81629926,-2.5633361
-3.3552928,-0.3810732
-2.0253804,-1.1196818
-1.3779261,1.4625282
-1.2301819,1.4492506
-0.6996773,-1.0635465
-1.7282544,-2.1527815
-1.0799948,2.0167959
1.9211884,-2.3432086
-1.4126086,-1.7418864
1.8800169,0.53120446
1.0153327,-2.0865533
0.8566158,-0.03818713
1.5785787,-0.8700744
1.3892906,0.44651112
-1.0954155,-2.3639681
-2.189025,0.8391148
2.9743588,1.0959691
-0.56046844,-1.8807616
-0.42108524,-1.2765919
-1.5664883,-1.2884766
0.97800404,1.414621
-1.7482641,-1.1411551
0.8820038,0.028663233
0.5977291,2.1243517
-1.7880827,-2.192522
-1.0772749,-1.6554782
3.0397053,1.1045767
2.85406,2.7908008
3.7347138,-0.49280068
-0.41401032,-2.2436361
-0.48292112,-2.6502433
-1.2145538,0.98293614
2.9730086,-1.5242716
1.4954559,1.2380807
-1.5875924,1.8641604
0.7122646,0.11821057
1.504607,0.47918585
2.8509476,1.045351
3.5532937,0.50216424
-0.24048364,0.6951964
1.2798833,2.514357
-1.9757154,-1.4915468
1.3536205,-0.06414568
-0.4693712,-0.7095009
-0.09618335,-0.3845169
-1.3717676,-1.764883
-0.91958296,2.3027148
-0.4306209,-0.6884439
-0.26647705,2.2779558
-1.2271153,-2.5275571
1.876699,-0.0037195832
2.2165546,-0.20704255
-0.1535733,2.979298
1.0525208,-0.07411729
-0.85630846,1.674067
2.545662,-1.4461282
0.3932594,0.050824806
-0.55120337,1.7256317
0.54640234,1.9760398
1.0689774,2.0440328
-0.23274621,-0.18034294
0.10012098,1.2480987
0.09540277,-0.2521068
-2.1378584,-1.9519675
-0.6553955,1.4381142
-2.1903927,1.5584661
-0.91354156,2.7591364
1.5869194,-0.9922979
0.3552471,-0.35655022
-1.7604239,-1.4815388
-1.587458,1.1808878
-0.66944015,-2.404721
2.1430988,0.7993518
0.57531565,0.9056407
3.409186,-0.5465219
-0.34799322,1.8565909
-1.7320086,-2.1252553
-1.3705252,1.1916577
0.3879073,-0.046925038
-1.0683808,1.3650004
0.3143848,-1.1557263
-0.93226284,1.2710676
-0.81516975,-0.66407955
-0.66129106,1.0972265
0.7878493,-2.2852979
-1.0118294,0.65746343
0.28918442,3.6399949
2.1453905,0.6000254
0.48518652,0.7995466
-0.24125263,2.2046847
1.5025018,0.26717326
1.6288098,0.7215314
-1.3193868,1.6254923
-1.0492712,-0.63874364
-1.554413,2.435351
-1.3716508,-1.4902185
-0.16157737,1.9855729
2.302192,-0.1844698
-1.4437093,-1.415827
-0.91399753,-2.9592886
-0.7592338,1.2659159
-0.57385147,1.447323
-0.28447405,1.5434432
-0.33887675,-0.5746697
-0.8927608,2.7051384
-1.3611609,1.3828819
1.5592669,3.2533128
-0.58333033,1.3437877
0.6280977,2.2566583
2.9391978,-0.38586727
-0.025250122,1.225157
-1.289068,-1.3040824
-0.82596076,1.4605023
-0.30079466,2.1127255
-1.3843038,-2.3156562
2.494974,-2.7347748
-0.20882267,-0.64089096
-0.42831904,-2.9343052
0.09623848,2.1214676
-2.0142298,-1.8193995
1.8223615,-0.04927654
-0.14897862,3.0247126
1.2363534,0.41354308
-1.1720784,1.9894155
1.6475681,0.7330333
0.98984873,1.1051261
-0.8441511,-0.9632175
0.56094205,0.7666129
2.1938972,2.7402675
2.1288726,0.6649492
-0.28777495,-0.2206313
-1.2023544,-1.3311378
1.7833588,1.5425142
-0.589043,-0.9658593
1.739716,2.0984924
2.0914721,3.6497734
0.83945715,0.79690444
0.9898454,1.9169201
-0.17090386,0.61858463
-0.93622047,-2.485467
-2.5085068,1.5301185
1.1783265,-0.64928865
1.2768762,0.60089016
3.393276,-0.6753105
-0.810583,-0.7295314
-0.62904316,1.3025503
-0.43502933,0.7154616
-0.6668496,0.5848918
1.231357,0.30100513
0.48628265,-0.32538816
-0.27654162,-0.48379552
-1.0890343,1.4370224
-1.405579,1.1997881
1.2181083,0.83004737
-0.34580064,-2.60436
1.4769449,2.9824052
3.0959885,-0.6733273
-0.37433365,0.52909756
-1.3460541,-0.6342943
-0.54206073,0.835402
-1.4494932,2.1829584
-0.18927476,1.3213398
-0.06648084,2.4484189
-0.5822663,-2.2552507
1.1279247,2.5520034
-0.67930984,-0.5198369
-1.4350642,-1.640443
-0.32190338,2.1455839
1.1311214,0.3768914
-1.0139192,-1.0508788
0.09563975,-0.2865972
2.5902953,-1.3117256
-1.5605015,-1.6435288
-0.018618047,1.4986863
-0.23278388,-0.37263775
1.5248461,-2.0473728
1.3501114,-1.4596531
0.38356194,-0.28972077
-0.937996,-0.22906254
1.911459,-2.3572993
-0.6593607,2.4889257
-1.1205431,2.3882015
-1.8888848,1.2398307
3.431055,-0.7232187
-1.0349982,-0.7860081
-0.6470491,-1.523658
0.5075573,0.107440144
0.73809093,0.20084071
-0.29741302,-0.720644
-0.805557,1.7495985
2.8526602,-1.3339602
2.785833,0.2332981
0.89230597,-0.017901927
-1.502752,-1.8553467
-1.8186896,-2.1953654
0.38700813,-0.9071058
0.044919983,-2.1055918
0.12710857,-1.4603678
-0.4993322,1.251415
-1.7877659,1.8769585
-1.4209735,1.7563727
-0.16686526,2.4653685
-0.8287486,-1.5514803
2.8779495,0.4103596
1.310186,2.0490084
-2.1219997,-2.537946
-0.9780435,-0.719007
-0.10048362,-2.1654263
-1.2468607,1.9336182
-1.3776975,2.0849285
0.21940842,-0.094646804
0.13142851,1.5388324
0.60912395,1.5411754
-0.24952343,3.8883426
1.0259558,0.49818918
-0.17207828,1.9377803
-1.5656846,1.3920741
-0.31873915,-0.47809076
-0.93360406,-3.026933
-0.736735,2.606972
-1.4256465,-2.79376
-0.9704371,-0.8181355
0.11270497,-0.52584434
0.9048903,2.0403845
-0.53698444,-1.3792372
-0.5763578,1.2311863
2.010955,2.584077
-0.16703528,1.0879604
0.88105816,0.99412906
-0.8241967,1.1485628
-0.36030445,2.465839
-1.433965,-1.8373159
-1.3637615,-1.9002675
-1.9335673,0.8036684
2.783837,2.5629513
0.29600155,-0.27484903
-1.2519132,-2.8045347
1.9524103,2.0278976
-1.411354,3.0800548
-0.23360366,3.5436819
-1.0879152,-0.7401662
-1.1678813,1.3424318
2.133529,-0.14180246
0.51489264,1.3727195
0.18491486,0.15254283
3.8036323,1.8273063
1.3828313,2.9072964
-0.9550243,3.0151405
0.22720441,2.5388715
0.13494295,-0.15320966
0.13203292,0.24154937
1.8798977,-2.2500696
1.1277201,0.02209343
0.9808147,1.6682197
2.4254875,2.740248
-0.34915534,-1.0032122
2.1056416,-1.3368652
-1.4093847,-1.9354839
0.07334432,2.2438474
0.7535153,1.4120976
-0.98711485,-2.353674
0.10671122,-0.5285554
1.3701532,-1.8231759
-1.006065,1.8179008
-1.2320023,2.4821653
-1.7331712,1.665111
-1.3633939,1.2459528
-0.46783864,1.5657685
2.6150396,1.072262
-0.574958,-2.2664936
-1.5213735,0.955873
-1.2267417,-1.0584776
2.5088902,-1.1782255
-1.6285976,-2.0638833
-0.27183262,0.68243587
-0.017337166,2.818399
-1.8756255,1.4700588
-1.2368313,-2.6533608
1.5238612,0.35374352
-0.10696965,2.3038301
-0.8780191,2.3477893
-1.8632869,-1.9423431
2.2686155,-2.6858776
0.46770754,1.7767986
1.1162264,2.1792157
-0.6481158,2.4502478
-0.8648297,-0.63749504
1.2859138,2.3205001
0.18713284,-0.35909677
-0.9844082,1.8344548
-0.47329283,2.227331
0.17795542,-0.664937
-1.3129615,-2.0432143
1.7587862,1.5545278
-0.7516901,2.4555104
-0.19636989,1.989046
-2.1005073,2.2116187
-2.3752038,-2.0289602
-1.1888971,0.64948475
3.4087648,-0.091164485
-0.020311855,1.9455465
-1.5276613,1.7386439
-1.615064,-1.857343
-1.1724049,2.7188778
-0.5131288,2.1942875
0.112028316,-0.5224108
-1.0083091,1.7385699
-1.1276431,1.857882
-0.86959374,-0.713243
0.35939914,0.13294622
2.8750024,0.4899849
1.1441075,1.0000196
0.78659004,1.8346684
-0.52461827,1.1459626
2.3974948,2.162453
0.59552985,0.5782962
-0.31710318,2.136294
-1.6252216,2.6719804
-1.4340559,0.8110062
1.6967276,-2.7555742
-0.5789518,1.4050142
-0.60507596,-2.4223762
-1.1065903,-2.6977727
-0.8187114,1.9300541
-1.1945523,1.2672862
-0.07177051,1.8735985
-1.001029,1.6141089
-2.777871,1.047626
2.1413627,0.53464043
-0.12724918,1.7597109
-0.9342738,1.1422334
-1.1808927,1.7720557
-1.8608242,1.7443591
-1.7051603,1.2699306
0.5233465,1.2080405
3.3303192,1.5367016
0.2761494,-0.020758413
1.0129308,-0.3118399
-0.8274325,-0.55409014
-0.18403608,-0.64741933
0.7539423,1.0817662
-1.1444227,2.3968606
-0.50457215,-2.0152874
-0.7217869,0.57373095
-1.0992656,1.5939941
-1.2413616,1.6177466
-1.9931655,-1.2023396
0.51654357,2.163537
0.9873274,2.3999155
-0.3006764,2.9979177
-2.1608238,1.7866926
-0.61926657,-1.941346
-1.5693109,-1.911278
0.8245918,1.5978966
1.783016,3.2268248
-0.0037712604,-1.7910144
0.915156,2.557907
-0.70893484,1.3862427
-0.93799156,-1.681963
-0.115657754,2.5336945
-0.59798944,-2.9941695
-1.0433499,-3.3259466
2.0933237,0.66514075
-0.94418806,-2.2043197
-1.1082892,1.96339
0.5604935,-0.96416664
-0.64685816,3.5152915
-2.0016387,1.5769535
-1.2086092,2.4087234
1.7380047,-0.96856725
0.3867459,0.7054329
0.042359967,-1.1954842
-1.2099618,-1.9391155
-0.30879876,-0.51835406
0.28753382,2.888748
-2.0277612,-1.5411452
-1.2837769,0.8293849
-0.016811721,-0.27142596
2.1061268,-2.7342057
-1.5590934,0.9439411
-1.263285,-2.5054827
0.08134377,0.89780986
-1.9851022,1.0145562
-1.6406196,-2.9896073
0.34647617,-2.866632
-1.0271049,-2.7647982
0.26415038,2.2323222
0.3386672,-0.7511933
-1.0184952,1.4563189
1.3731165,2.650745
-0.34655505,2.546506
-0.28551972,-2.1704092
0.54502976,2.1537437
2.8769493,1.620165
0.8394502,1.3838761
-1.1279994,0.9231881
-1.3114698,-3.1891887
-2.114368,1.3567473
-1.1216757,-2.9094398
1.0582081,1.8758532
0.41527665,-0.20850354
0.31260213,-1.0480071
-0.09883306,2.237247
-1.791625,-1.8967868
-1.4933063,2.205208
0.5654338,1.3478711
1.5299326,-0.23674509
-0.60725754,0.8019861
1.1362333,-1.2587492
-0.58620936,1.2859128
-1.8962388,-1.3357826
2.4074907,2.4699385
-0.7404688,1.1661646
-2.3409834,-1.2853059
-1.485032,-1.4263136
-0.6785995,1.3859715
-1.4463098,-2.6111407
-0.20951056,2.331006
2.1008384,2.3946698
3.0808494,-0.62084234
-0.27381855,1.6032182
2.0325973,0.58421826
-0.2607961,-0.4659495
1.0345092,0.13299426
0.48298663,1.5913235
-0.57028127,-2.0201843
1.0310476,1.8553978
-2.3559115,-2.0687087
0.58757687,-0.20374364
0.96355605,2.0523517
-1.2084185,1.3299949
-1.226794,-2.7652128
1.6177157,1.4285263
-1.1095366,-0.5458087
-0.11889718,-0.23555976
-0.2622989,1.9071494
-1.6537635,-1.4126779
-0.93529683,0.89628184
-0.47303808,-0.808306
-0.09304216,-3.169797
1.455007,-0.3807631
0.0462347,1.4125888
-0.36262617,-2.1781394
-0.2731591,2.1691267
-1.4095757,2.829271
-0.43894905,-1.9281999
3.1504822,-0.6180227
1.1729575,3.0400918
-1.4635372,-2.166876
-2.5647612,-1.2463499
-0.5866766,2.747125
0.08067977,3.0588782
3.1472678,0.039316148
0.9069876,0.19836497
2.8431904,3.213512
1.1872209,-0.4083426
-0.57932085,1.2255968
1.507118,0.8425708
-1.0490762,0.93317866
1.54823,2.14279
-2.4678028,1.4879675
0.28795066,-0.17907843
0.44745457,-0.103415176
2.3095644,1.1641233
0.19555683,-0.40361944
0.6297133,0.2080153
-0.5740934,2.6807337
-0.72747785,-2.3039114
-0.74961525,1.4648181
-1.4708154,-1.8275912
-0.71914536,-2.589864
-0.9999121,2.515649
-0.5970258,2.35246
-0.68949425,-0.5604483
-0.0113417655,-0.87857676
-1.3568801,-2.847081
0.028721854,-0.5448934
-0.48886114,0.032274142
-0.12469708,2.959318
1.4119397,-2.031281
-0.6327148,2.4370153
-0.30852664,-2.2892168
0.94122046,-0.11849336
-0.12225919,2.388052
-0.13229448,2.5299542
1.4700878,0.0034459233
0.6335637,1.9024683
-1.0684434,1.9310111
-1.6658857,1.5231469
-0.28938672,3.1923444
-1.8773508,-1.033898
-0.026906945,2.0663524
-0.48244196,-2.418808
1.4899554,0.2427051
0.4728186,2.246702
1.6181834,0.58954155
1.1846639,2.0033977
1.1853426,2.2625878
-1.3530029,0.5159184
1.3287979,-1.8129047
0.45733562,-0.21226925
-0.45812774,-2.6217523
2.835529,-0.21015018
-2.277518,0.8489506
0.9246136,0.10418931
1.2526699,0.6261616
-0.1935907,-0.0139866695
-0.7043827,0.5635991
-0.5850458,-0.16627692
-0.70097053,0.8587346
-1.0219091,-1.1692928
-0.19825968,-2.695067
2.8821151,1.4527886
0.136716,0.9266343
3.0676558,-0.8104193
-1.136507,2.8088715
-0.81934834,1.3301058
3.0659387,-0.66923976
-1.1688592,-1.7634319
-0.9523515,-2.3425937
-0.3424094,-0.48438168
2.994301,-0.6503657
-0.6086922,2.7858615
-2.3648918,-1.9984144
-0.76108074,1.0896258
-0.2524335,2.9573915
-1.659833,-1.1262884
-0.91452026,1.8186783
0.2838549,-0.8060707
2.264189,-2.8593209
-0.07554979,2.6916451
-0.9627544,-1.0813125
-0.6280091,2.8363903
-0.54849374,3.5974672
-1.025669,0.9380449
-2.0504704,-1.1604538
0.61554617,2.157286
-0.18243206,0.85554683
0.5854889,-0.7537972
1.323715,2.5831375
1.1607829,1.4523127
-0.26290604,-0.29452115
1.7228978,1.3364029
-1.0116146,0.83823276
1.3692163,-1.9318373
0.2943622,1.9285301
1.0536437,1.5007907
3.8890054,-0.24984507
-0.69588673,-2.0434172
3.2566724,-0.58241963
-1.3813877,2.124982
1.9963598,3.0993543
1.1958861,2.0123065
-1.55286,2.4151995
-0.55557775,1.3534153
-0.57178134,1.3414981
1.6221111,-0.7197759
1.5637237,-1.9765631
-0.13747287,1.4588171
-1.2754736,-3.203495
3.006512,-0.32318586
-1.1538614,-0.67118335
-0.33907828,-0.9589962
-1.0239178,-0.6467711
-0.15346622,-1.4792771
-0.38647214,-0.9667326
2.6114252,0.7391529
2.6405184,1.1581788
-1.0419196,-2.1870873
-1.251412,1.362611
0.486464,0.32427734
-0.015670963,-0.81778824
1.5333673,1.6896977
0.34528354,-0.9297886
-0.4796515,2.4031732
1.1641508,1.2363415
-1.0026368,0.6814985
-0.3277549,0.6117047
-1.5440937,1.6412857
0.634376,-0.97342205
-1.2277311,2.8572924
-2.3054037,-1.866436
-0.70085675,-1.975576
3.2948067,0.2542488
-0.2861446,-0.4294989
1.9181798,-2.3209822
1.186508,-1.8433529
1.450733,-0.26835158
0.29815578,-0.3913694
1.0123619,0.56414413
1.3867986,-0.11105208
0.38581446,-0.15048379
-2.14639,-2.3667314
-0.742452,-2.6716897
-0.50376064,2.7077081
-0.13198882,2.1171832
0.4444967,1.7705653
0.8957525,2.1768644
0.06620276,-0.98222005
-0.64972675,1.2792889
-0.997724,2.2049286
1.6102107,0.31382802
-1.2396865,-2.3512828
-1.2752709,2.0240688
1.6299003,0.37305805
-0.8950052,-0.5651677
-1.7120295,-1.0564175
3.4300442,-1.4309434
0.51615655,1.1787764
-0.59651685,-1.2285526
-0.1377986,-2.1412582
-0.47143626,-1.8605316
-0.70731384,2.299518
2.760285,3.7799048
1.1928906,2.4506269
1.0359763,2.198949
0.7738966,1.1299123
-1.0374215,0.66931987
3.1751823,0.4422582
-0.930399,1.230555
-0.56212777,1.1382192
0.6210413,2.0883214
-0.79627764,-0.93568397
-0.5781469,2.465405
-1.3233842,-3.1499457
3.5444016,-0.71021235
-0.26730332,1.1090931
-2.0184395,-2.2688096
1.4580201,-0.250969
0.7854529,1.2838148
0.6861975,-0.08529795
-0.288715,2.1206098
1.1812861,2.419511
-1.7217286,2.0341737
-1.4670947,2.6305985
0.63631755,1.8099117
-0.025334112,1.3431299
3.0301719,1.5215356
2.1583881,0.75054646
-0.80278224,2.3092093
0.9110514,1.542252
0.82724553,-3.5667028
-0.22106162,-1.9898956
-1.3791062,-1.8497632
-0.9101186,1.4970384
-0.6000314,-2.0829856
-0.0066972002,2.9455354
-1.2382315,1.7466482
-0.9095738,0.867169
-0.13030899,-0.32878286
-0.49484527,3.535528
-0.5468927,-3.087848
-0.18004188,1.9282359
1.3588564,-1.4724928
0.32391822,-0.6603769
1.2795978,-3.9307985
-1.1786184,1.8780226
-1.5923767,2.2351081
1.6842482,2.7159421
-1.1399357,2.5589728
-0.7445347,2.1727722
2.2292702,1.5424272
-1.251697,-2.3252716
-1.2188741,1.2451236
2.8071423,-0.56571203
-1.2090672,1.1814533
2.088877,0.39724782
-0.79383016,-2.3731515
-0.56202805,3.1413932
1.2858249,2.0201623
2.98822,0.4703391
0.6628686,0.20002994
-2.1180625,-1.950611
0.23069873,1.0592136
-1.79928,-1.9368088
2.9272287,1.3034842
-1.8745736,-2.041503
-0.50428855,3.1153836
0.44239897,2.2606542
-1.0392542,-1.523004
-0.33953613,3.2022393
-0.17425746,-3.301758
-0.71356446,-0.42840314
-0.9655985,-2.434082
-0.6522889,1.0906937
-0.5160112,0.6332073
-1.8047215,-1.2902706
-0.071126886,-0.5226244
-0.8067761,2.2719042
-1.2457211,-1.692173
-1.1605582,0.9062135
-1.0477462,-0.44829187
-0.5023679,0.8809296
1.5270264,0.8239912
-0.12559578,-0.069009505
-1.0040755,-0.64384127
1.1939961,-0.45418766
0.12084891,-0.4980342
-0.71703565,1.3591137
-2.087089,-1.4997717
-0.87910193,1.9545025
-0.16963297,-2.54548
0.25476554,2.6176372
-0.23198155,1.7254175
0.95957917,0.65030146
-0.8141975,3.1166608
1.3954877,-1.4223841
0.24122366,1.4753579
0.97182703,1.9102985
-1.305016,1.4690678
-0.56113166,-0.3859288
1.2968297,2.3611891
0.02836692,-1.0477715
2.086135,1.2933406
-0.6035501,1.7264726
-0.25768584,-0.6884154
0.11628491,-0.7414347
-0.810631,1.5817705
-0.72989994,0.61093247
0.9553915,1.9751548
1.6078769,3.0358932
-1.7244678,-1.757479
-0.70520765,0.8580049
-0.5919197,1.205289
0.8345823,2.251773
-1.0506486,2.7400067
0.79155004,0.09846412
0.29313082,1.3845639
-1.0655106,-2.2700236
-1.0030496,2.1400764
0.81522906,1.2615561
-0.6047416,-0.70521545
-0.0017014816,3.2657874
3.3899949,-0.5825286
-1.1663829,-0.55534863
3.2166538,-1.4474645
0.6860245,-0.12451532
-0.7708125,2.691474
-0.77615863,1.5825361
1.0276183,3.2793505
0.7124749,1.9124578
-1.0087035,1.1367347
-0.7774168,1.3950285
-1.2321128,3.6572654
-1.378024,-2.1309376
0.4508862,0.08789094
-0.043253817,2.2176826
1.8014654,1.0742979
-0.90588325,-0.55759704
0.36358514,-0.32130134
0.0049501136,-0.88156295
-1.250901,1.3540034
-0.49831182,1.7012169
1.6621333,0.76834023
2.0045726,0.28632557
-0.49258602,0.3808445
-1.4068624,-2.2158446
3.0997026,-1.2575377
0.058681652,0.6472479
1.6360524,-2.4220293
-1.6779197,1.1466123
-0.7272485,-2.6665692
-0.028223962,2.5502508
0.7800358,-2.8430288
-1.2585967,-2.5069468
-1.5731921,0.63281167
0.09673553,-0.15265195
0.19770876,1.3375174
-1.5816267,1.3816872
-1.607088,-0.9787277
-1.611638,-0.7616246
-0.32742321,2.8721337
-0.74153423,-2.3015463
-0.5664993,-2.2133768
-1.7769545,-1.9946771
-0.69082874,2.4637375
0.4062428,-0.07649645
-0.1848894,0.5737678
2.3071167,-2.6420712
3.4608476,-1.8941168
